Date,Day,O,H,L,C,PC,HL,BR,CO,AbsCO,Gap,AbsGap,FII,DII,Net
17-Aug-22,Wednesday,39351.3,39504.5,39202.8,39461.7,39239.65,0.77,0.37,0.28,0.28,0.28,0.28,2347.2,-510.2,1837
16-Aug-22,Tuesday,39284.1,39444.6,39119.9,39239.65,39042.3,0.83,0.14,-0.11,0.11,0.62,0.62,1376.8,-136.2,1240.6
12-Aug-22,Friday,38942.45,39088.9,38739.95,39042.3,38879.85,0.90,0.29,0.26,0.26,0.16,0.16,3040.5,-839.4,2201.1
11-Aug-22,Thursday,38712.95,38932.1,38648.9,38879.85,38287.85,0.73,0.59,0.43,0.43,1.11,1.11,2298.1,-729.6,1568.5
10-Aug-22,Wednesday,38298.85,38402.95,38155.3,38287.85,38237.4,0.65,0.04,-0.03,0.03,0.16,0.16,1061.9,-768.4,293.5
08-Aug-22,Monday,37847.35,38302.35,37681.45,38237.4,37920.6,1.65,0.63,1.03,1.03,-0.19,0.19,1449.7,-140.7,1309
05-Aug-22,Friday,37868.25,38150.45,37779.9,37920.6,37755.55,0.98,0.14,0.14,0.14,0.30,0.30,1605.8,-495.9,1109.9
04-Aug-22,Thursday,38111.05,38231.85,37249.5,37755.55,37989.25,2.64,0.36,-0.93,0.93,0.32,0.32,1474.8,-46.8,1428
03-Aug-22,Wednesday,37954.55,38068.6,37692.95,37989.25,38024,1.00,0.09,0.09,0.09,-0.18,0.18,765.2,-518.4,246.8
02-Aug-22,Tuesday,37767.7,38179.85,37632.3,38024,37903.2,1.46,0.47,0.68,0.68,-0.36,0.36,825.2,117.8,943
01-Aug-22,Monday,37594.15,37939.6,37407.2,37903.2,37491.4,1.42,0.58,0.82,0.82,0.27,0.27,2320.6,-822.2,1498.4
29-Jul-22,Friday,37717.3,37754.65,37221.15,37491.4,37378.15,1.43,0.42,-0.60,0.60,0.91,0.91,1046.3,-0.9,1045.4
28-Jul-22,Thursday,37102.45,37414.4,37028.5,37378.15,36783.75,1.04,0.71,0.74,0.74,0.87,0.87,1637.7,600.3,2238
27-Jul-22,Wednesday,36370.55,36808.3,36248.6,36783.75,36408.5,1.54,0.74,1.14,1.14,-0.10,0.10,-436.8,712,275.2
26-Jul-22,Tuesday,36688.55,36695.75,36334.1,36408.5,36726.4,1.00,0.77,-0.76,0.76,-0.10,0.10,-1548.3,999.4,-548.9
25-Jul-22,Monday,36766.7,37011.2,36464.65,36726.4,36738.95,1.50,0.07,-0.11,0.11,0.08,0.08,-844.8,-72.3,-917.1
22-Jul-22,Friday,36322.9,36823.45,36286.35,36738.95,36201,1.48,0.77,1.15,1.15,0.34,0.34,3437.3,-2935.7,501.6
21-Jul-22,Thursday,36026.55,36331.7,35887.35,36201,35972.1,1.24,0.39,0.48,0.48,0.15,0.15,2617,-1990.7,626.3
20-Jul-22,Wednesday,36061.3,36182.7,35876.55,35972.1,35720.35,0.85,0.29,-0.25,0.25,0.95,0.95,1796.7,-1045.7,751
19-Jul-22,Tuesday,35113.25,35761.65,35110.5,35720.35,35358.7,1.85,0.93,1.73,1.73,-0.69,0.69,976.4,-100.7,875.7
18-Jul-22,Monday,34841.85,35382.5,34804.4,35358.7,34682.65,1.66,0.89,1.48,1.48,0.46,0.46,156.1,844.3,1000.4
15-Jul-22,Friday,34734.45,34899.95,34463.9,34682.65,34651.2,1.27,0.12,-0.15,0.15,0.24,0.24,-1649.4,1059.5,-589.9
14-Jul-22,Thursday,34817.95,35027.6,34558.45,34651.2,34827.8,1.36,0.36,-0.48,0.48,-0.03,0.03,309.1,-556.4,-247.3
13-Jul-22,Wednesday,35259.8,35308.15,34757.6,34827.8,35132.25,1.58,0.78,-1.23,1.23,0.36,0.36,-2839.5,1799.2,-1040.3
12-Jul-22,Tuesday,35298.7,35419.65,35047.5,35132.25,35469.65,1.06,0.45,-0.47,0.47,-0.48,0.48,-1565.7,140.7,-1425
11-Jul-22,Monday,35017.6,35543.1,35006.55,35469.65,35124.05,1.53,0.84,1.29,1.29,-0.30,0.30,-170.5,-297,-467.5
8-Jul-22,Friday,35258.9,35262.1,34977.75,35124.05,34920.3,0.81,0.47,-0.38,0.38,0.97,0.97,-109.3,34.6,-74.7
7-Jul-22,Thursday,34627.4,34965.75,34553.1,34920.3,34324.25,1.19,0.71,0.85,0.85,0.88,0.88,-925.2,980.6,55.4
6-Jul-22,Wednesday,33929.4,34388.5,33876.15,34324.25,33815.9,1.51,0.77,1.16,1.16,0.34,0.34,-330.1,1464.3,1134.2
5-Jul-22,Tuesday,34084.7,34361.05,33757,33815.9,33940.9,1.79,0.44,-0.79,0.79,0.42,0.42,1295.8,-257.6,1038.2
4-Jul-22,Monday,33558.85,33978.5,33515.6,33940.9,33539.45,1.38,0.83,1.14,1.14,0.06,0.06,-2149.6,1688.4,-461.2
1-Jul-22,Friday,33264.75,33666.5,33080.45,33539.45,33425.1,1.77,0.47,0.83,0.83,-0.48,0.48,-2324.7,1310.7,-1014
30-Jun-22,Thursday,33180.7,33659.3,33179.6,33425.1,33269.9,1.45,0.51,0.74,0.74,-0.27,0.27,-1138.05,1378.2,240.15
29-Jun-22,Wednesday,33273.55,33422.8,33185.25,33269.9,33642.45,0.72,0.02,-0.01,0.01,-1.10,1.10,-851.06,847.46,-3.6
28-Jun-22,Tuesday,33578.2,33745.3,33503.3,33642.45,33811.25,0.72,0.27,0.19,0.19,-0.69,0.69,-1244.44,1205.63,-38.81
27-Jun-22,Monday,34126.2,34147.5,33735.5,33811.25,33627.45,1.22,0.76,-0.92,0.92,1.48,1.48,-1278.42,1184.47,-93.95
24-Jun-22,Friday,33434.8,33721.9,33390.85,33627.45,33135,0.99,0.58,0.58,0.58,0.90,0.90,-2353.77,2213.44,-140.33
23-Jun-22,Thursday,32927.4,33431.75,32652.15,33135,32845.3,2.39,0.27,0.63,0.63,0.25,0.25,-2319.06,2438.31,119.25
22-Jun-22,Wednesday,33051.65,33106.95,32758.15,32845.3,33191.75,1.06,0.59,-0.62,0.62,-0.42,0.42,-2920.61,1859.07,-1061.54
21-Jun-22,Tuesday,32978.05,33593.8,32797.55,33191.75,32684.8,2.43,0.27,0.65,0.65,0.90,0.90,-2701.21,3066.41,365.2
20-Jun-22,Monday,32873.4,32926.1,32426.4,32684.8,32743.05,1.54,0.38,-0.57,0.57,0.40,0.40,-1217.12,2093.39,876.27
17-Jun-22,Friday,32393.45,32889.8,32290.55,32743.05,32617.1,1.86,0.58,1.08,1.08,-0.69,0.69,-7818.61,6086.92,-1731.69
16-Jun-22,Thursday,33648.8,33756.5,32537.95,32617.1,33339,3.75,0.85,-3.07,3.07,0.93,0.93,-3257.65,1929.14,-1328.51
15-Jun-22,Wednesday,33317.8,33554.55,33249.55,33339,33311.35,0.92,0.07,0.06,0.06,0.02,0.02,-3531.15,2588,-943.15
14-Jun-22,Tuesday,33180.6,33618.15,33123.9,33311.35,33405.85,1.49,0.26,0.39,0.39,-0.67,0.67,-4502.25,3807.6,-694.65
13-Jun-22,Monday,33728.65,33774.05,33210.35,33405.85,34483.8,1.70,0.57,-0.96,0.96,-2.19,2.19,-4164.01,2814.5,-1349.51
10-Jun-22,Friday,34686.95,34752.45,34346.65,34483.8,35085.45,1.18,0.50,-0.59,0.59,-1.14,1.14,-3973.95,2831.07,-1142.88
9-Jun-22,Thursday,34802.25,35149.1,34659.1,35085.45,34946.15,1.41,0.58,0.81,0.81,-0.41,0.41,-1512.64,1624.9,112.26
8-Jun-22,Wednesday,35165.65,35449.9,34831.75,34946.15,34996,1.77,0.36,-0.62,0.62,0.48,0.48,-2484.25,1904.33,-579.92
7-Jun-22,Tuesday,35080.8,35154.3,34834.4,34996,35310.2,0.92,0.27,-0.24,0.24,-0.65,0.65,-2293.98,1311.14,-982.84
6-Jun-22,Monday,35159.15,35424.5,35072.3,35310.2,35275.05,1.00,0.43,0.43,0.43,-0.33,0.33,-2397.65,1940,-457.65
3-Jun-22,Friday,35929.55,35958.45,35175.1,35275.05,35613.65,2.23,0.84,-1.82,1.82,0.89,0.89,-3770.51,2360.51,-1410
2-Jun-22,Thursday,35470.95,35676.2,35385,35613.65,35620.8,0.82,0.49,0.40,0.40,-0.42,0.42,-451.82,130.63,-321.19
1-Jun-22,Wednesday,35358.95,35768.7,35285.45,35620.8,35487.4,1.37,0.54,0.74,0.74,-0.36,0.36,-1930.16,984.11,-946.05
31-May-22,Tuesday,35615.3,35881.95,35288.95,35487.4,35826.95,1.68,0.22,-0.36,0.36,-0.59,0.59,-1003.56,1845.15,841.59
30-May-22,Monday,35958.8,36083.7,35748.45,35826.95,35613.3,0.94,0.39,-0.37,0.37,0.97,0.97,502.08,1524.49,2026.57
27-May-22,Friday,35326.6,35694.85,35291.95,35613.3,35094.9,1.14,0.71,0.81,0.81,0.66,0.66,-1943.1,2727.47,784.37
26-May-22,Thursday,34670.6,35222.05,34424.75,35094.9,34339.5,2.32,0.53,1.22,1.22,0.96,0.96,-1597.84,2906.46,1308.62
25-May-22,Wednesday,34491.8,34722.6,34285.8,34339.5,34290.15,1.27,0.35,-0.44,0.44,0.59,0.59,-1803.06,2229.82,426.76
24-May-22,Tuesday,34223.2,34586.45,34115.8,34290.15,34247.6,1.38,0.14,0.20,0.20,-0.07,0.07,-2393.45,1948.49,-444.96
23-May-22,Monday,34321.4,34819.95,34117.35,34247.6,34276.4,2.06,0.11,-0.22,0.22,0.13,0.13,-1951.17,1445.39,-505.78
20-May-22,Friday,33765.15,34358.05,33658.05,34276.4,33315.65,2.08,0.73,1.51,1.51,1.35,1.35,-1265.41,2148.95,883.54
19-May-22,Thursday,33461,33633.95,33180.6,33315.65,34163.7,1.37,0.32,-0.43,0.43,-2.06,2.06,-4899.92,3225.54,-1674.38
18-May-22,Wednesday,34448.2,34655.8,34134.7,34163.7,34301.9,1.53,0.55,-0.83,0.83,0.43,0.43,-1254.64,375.61,-879.03
17-May-22,Tuesday,33796.2,34366.05,33680.6,34301.9,33597.6,2.04,0.74,1.50,1.50,0.59,0.59,-2192.44,2294.42,101.98
16-May-22,Monday,33256,33821.65,33001.75,33597.6,33121.35,2.48,0.42,1.03,1.03,0.41,0.41,-1788.93,1428.39,-360.54
13-May-22,Friday,33925.95,34002.2,33007.9,33121.35,33532.15,3.01,0.81,-2.37,2.37,1.17,1.17,-3780.08,3169.62,-610.46
12-May-22,Thursday,34289.1,34341.2,33297.65,33532.15,34693.15,3.13,0.73,-2.21,2.21,-1.16,1.16,-5255.75,4815.64,-440.11
11-May-22,Wednesday,34686.3,34793.2,34143.2,34693.15,34482.65,1.90,0.01,0.02,0.02,0.59,0.59,-3609.35,4181.2,571.85
10-May-22,Tuesday,34181.2,34781.8,34176.8,34482.65,34275.4,1.77,0.50,0.88,0.88,-0.27,0.27,-3960.59,2958.4,-1002.19
9-May-22,Monday,34091.75,34554.35,33927.2,34275.4,34591.2,1.85,0.29,0.54,0.54,-1.44,1.44,-3361.8,3077.24,-284.56
6-May-22,Friday,34569.1,34797.95,34353.2,34591.2,35232.85,1.29,0.05,0.06,0.06,-1.88,1.88,-5517.08,3014.85,-2502.23
5-May-22,Thursday,35705.35,35934.85,35133.8,35232.85,35264.55,2.28,0.59,-1.32,1.32,1.25,1.25,-2074.74,2229.31,154.57
4-May-22,Wednesday,36266.15,36309.3,35127.85,35264.55,36163.75,3.36,0.85,-2.76,2.76,0.28,0.28,-3288.18,1338,-1950.18
2-May-22,Monday,35627.6,36235.25,35618.2,36163.75,36088.15,1.73,0.87,1.50,1.50,-1.28,1.28,-1853.46,1951.1,97.64
29-Apr-22,Friday,36474.05,36718.8,35978.95,36088.15,36422.2,2.06,0.52,-1.06,1.06,0.14,0.14,-3648.3,3490.3,-158
28-Apr-22,Thursday,36189.95,36501.1,35951.1,36422.2,36028.85,1.53,0.42,0.64,0.64,0.45,0.45,743.22,780.94,1524.16
27-Apr-22,Wednesday,36067.55,36175.9,35747.15,36028.85,36404.8,1.20,0.09,-0.11,0.11,-0.93,0.93,-4064.54,1917.51,-2147.03
26-Apr-22,Tuesday,36515.35,36604.55,36265.9,36404.8,36082.35,0.93,0.33,-0.30,0.30,1.20,1.20,-1174.05,1643.84,469.79
25-Apr-22,Monday,35792.35,36270.15,35511.4,36082.35,36044.75,2.14,0.38,0.81,0.81,-0.70,0.70,-3302.85,1870.45,-1432.4
22-Apr-22,Friday,36514.15,36578.95,35991.5,36044.75,36816.1,1.63,0.80,-1.29,1.29,-0.82,0.82,-2461.72,1602.35,-859.37
21-Apr-22,Thursday,36513.1,36913.35,36395.7,36816.1,36314.9,1.42,0.59,0.83,0.83,0.55,0.55,-713.69,2823.43,2109.74
20-Apr-22,Wednesday,36482.6,36513.85,36114.05,36314.9,36341.6,1.11,0.42,-0.46,0.46,0.39,0.39,-3009.26,2645.82,-363.44
19-Apr-22,Tuesday,36806.8,37123.55,35926.3,36341.6,36729,3.33,0.39,-1.26,1.26,0.21,0.21,-5871.69,3980.81,-1890.88
18-Apr-22,Monday,36833.15,36965.85,36441.35,36729,37463.4,1.44,0.20,-0.28,0.28,-1.68,1.68,-6387.45,3341.96,-3045.49
13-Apr-22,Wednesday,37887.3,37988.6,37408.2,37463.4,37747.4,1.55,0.73,-1.12,1.12,0.37,0.37,-2061.04,1410.85,-650.19
12-Apr-22,Tuesday,37407.4,37920.6,37264.45,37747.4,37613.8,1.76,0.52,0.91,0.91,-0.55,0.55,-3128.39,870.01,-2258.38
11-Apr-22,Monday,37591.75,37941.75,37524.45,37613.8,37752.05,1.11,0.05,0.06,0.06,-0.42,0.42,-1145.2,-486.5,-1631.7
8-Apr-22,Friday,37619.7,37884.2,37405.2,37752.05,37557.35,1.28,0.28,0.35,0.35,0.17,0.17,-575.04,-16.51,-591.55
7-Apr-22,Thursday,37421.75,37975.9,37346.8,37557.35,37632.8,1.68,0.22,0.36,0.36,-0.56,0.56,-5009.62,1774.7,-3234.92
6-Apr-22,Wednesday,37711.3,37868.5,37513.85,37632.8,38067.9,0.95,0.22,-0.21,0.21,-0.94,0.94,-2279.97,622.92,-1657.05
5-Apr-22,Tuesday,38731.3,38759.25,37935.95,38067.9,38635.2,2.17,0.81,-1.71,1.71,0.25,0.25,374.89,105.42,480.31
4-Apr-22,Monday,37824.95,38765.85,37665.55,38635.2,37148.5,2.92,0.74,2.14,2.14,1.82,1.82,1152.21,1675.01,2827.22
1-Apr-22,Friday,36298.35,37209.8,36242.35,37148.5,36373.6,2.67,0.88,2.34,2.34,-0.21,0.21,1909.78,-183.79,1725.99
31-Mar-22,Thursday,36457.2,36590.85,36278.15,36373.6,36334.3,0.86,0.27,-0.23,0.23,0.34,0.34,"3,088.73","1,145.28","4,234.01"
30-Mar-22,Wednesday,36241.55,36421.1,36070.55,36334.3,35847.4,0.97,0.26,0.26,0.26,1.10,1.10,"1,357.47","1,216.00","2,573.47"
29-Mar-22,Tuesday,35931.75,35977.2,35506.55,35847.4,35710.5,1.33,0.18,-0.23,0.23,0.62,0.62,35.47,"1,713.31","1,748.78"
28-Mar-22,Monday,35488.7,35770.8,35016.3,35710.5,35410.1,2.15,0.29,0.62,0.62,0.22,0.22,-801.41,"1,161.70",360.29
25-Mar-22,Friday,35700.4,35717.4,35203.85,35410.1,35527.1,1.46,0.57,-0.81,0.81,0.49,0.49,"-1,507.37","1,373.02",-134.35
24-Mar-22,Thursday,35633.7,35957.7,35421.7,35527.1,36147.35,1.51,0.20,-0.30,0.30,-1.42,1.42,"-1,740.71","2,091.07",350.36
23-Mar-22,Wednesday,36627.7,36827.6,36064.75,36147.35,36348.55,2.12,0.63,-1.31,1.31,0.77,0.77,481.33,-294.23,187.1
22-Mar-22,Tuesday,35975.6,36468.8,35384.75,36348.55,36018.5,3.06,0.34,1.04,1.04,-0.12,0.12,384.48,-602.05,-217.57
21-Mar-22,Monday,36545.85,36600.2,35900.2,36018.5,36428.55,1.95,0.75,-1.44,1.44,0.32,0.32,"-2,962.12",252.91,"-2,709.21"
17-Mar-22,Thursday,36302,36611.95,36261.65,36428.55,35748.25,0.97,0.36,0.35,0.35,1.55,1.55,"2,800.14",-678.45,"2,121.69"
16-Mar-22,Wednesday,35555.75,35806.35,35461.55,35748.25,35022.65,0.97,0.56,0.54,0.54,1.52,1.52,311.99,772.55,1084.54
15-Mar-22,Tuesday,35467.95,35643.8,34706.05,35022.65,35312.15,2.70,0.47,-1.26,1.26,0.44,0.44,"-1,249.74",98.25,"-1,151.49"
14-Mar-22,Monday,34660.25,35435.1,34625.05,35312.15,34546.25,2.34,0.80,1.88,1.88,0.33,0.33,-176.52,"1,098.62",922.10
11-Mar-22,Friday,34331,34880.05,34094.3,34546.25,34475.6,2.30,0.27,0.63,0.63,-0.42,0.42,"-2,263.90","1,686.85",-577.05
10-Mar-22,Thursday,35153.95,35374.15,34218.05,34475.6,33815.45,3.38,0.59,-1.93,1.93,3.96,3.96,"-1,981.15",945.71,"-1,035.44"
9-Mar-22,Wednesday,33278.9,33969.5,32948.9,33815.45,33158.1,3.10,0.53,1.61,1.61,0.36,0.36,"-4,818.71","3,275.94","-1,542.77"
8-Mar-22,Tuesday,32531.9,33263.55,32155.35,33158.1,32871.25,3.45,0.57,1.92,1.92,-1.03,1.03,"-8,142.60","6,489.59","-1,653.01"
7-Mar-22,Monday,33278.15,33543.3,32376.5,32871.25,34407.8,3.60,0.35,-1.22,1.22,-3.28,3.28,"-7,482.08","5,331.03","-2,151.05"
4-Mar-22,Friday,34526.1,35097.75,34094.1,34407.8,34944.3,2.94,0.12,-0.34,0.34,-1.20,1.20,"-7,631.02","4,738.99","-2,892.03"
3-Mar-22,Thursday,35621.15,35804.15,34721.15,34944.3,35372.8,3.12,0.62,-1.90,1.90,0.70,0.70,"-6,644.65","4,799.24","-1,845.41"
2-Mar-22,Wednesday,35381.9,35553.7,34897.45,35372.8,36205.3,1.88,0.01,-0.03,0.03,-2.27,2.27,"-4,338.94","3,061.70","-1,277.24"
28-Feb-22,Monday,35938.95,36270.25,35611.9,36205.3,36430.75,1.85,0.40,0.74,0.74,-1.35,1.35,"-3,948.47","4,142.82",194.35
25-Feb-22,Friday,35901.7,36684.65,35768.2,36430.75,35228.1,2.56,0.58,1.47,1.47,1.91,1.91,"-4,470.70","4,318.24",-152.46
24-Feb-22,Thursday,36085.2,36709.15,34991.35,35228.1,37392.05,4.91,0.50,-2.38,2.38,-3.49,3.49,"-6,448.24","7,667.75","1,219.51"
23-Feb-22,Wednesday,37628.55,37774.6,37318,37392.05,37371.65,1.22,0.52,-0.63,0.63,0.69,0.69,"-3,417.16","3,024.37",-392.79
22-Feb-22,Tuesday,36833,37659.4,36818.1,37371.65,37685.6,2.29,0.64,1.46,1.46,-2.26,2.26,"-3,245.52","4,108.58",863.06
21-Feb-22,Monday,37400,38054.4,37156.8,37685.6,37599.15,2.42,0.32,0.76,0.76,-0.53,0.53,"-2,261.90","2,392.85",130.95
18-Feb-22,Friday,37344.45,37817.55,37304.45,37599.15,37531.65,1.38,0.50,0.68,0.68,-0.50,0.50,"-2,529.96","1,929.08",-600.88
17-Feb-22,Thursday,38042.1,38124.5,37425.6,37531.65,37953.8,1.87,0.73,-1.34,1.34,0.23,0.23,"-1,242.10",901.1,-341.00
16-Feb-22,Wednesday,38296.5,38461.7,37762.8,37953.8,38170.1,1.85,0.49,-0.89,0.89,0.33,0.33,"-1,890.96","1,180.14",-710.82
15-Feb-22,Tuesday,36989.8,38231.6,36651.85,38170.1,36908.55,4.31,0.75,3.19,3.19,0.22,0.22,"-2,298.76","4,411.60","2,112.84"
14-Feb-22,Monday,37664,37796.55,36828.05,36908.55,38517.25,2.63,0.78,-2.01,2.01,-2.22,2.22,"-4,253.70","2,170.29","-2,083.41"
11-Feb-22,Friday,38567.65,38790.25,38396.4,38517.25,39010.95,1.03,0.13,-0.13,0.13,-1.14,1.14,108.53,-696.9,-588.37
10-Feb-22,Thursday,38801.45,39197.2,38520,39010.95,38610.25,1.76,0.31,0.54,0.54,0.50,0.50,"-1,732.58","2,727.23",994.65
9-Feb-22,Wednesday,38283.6,38648.15,38192,38610.25,38028.45,1.19,0.72,0.85,0.85,0.67,0.67,-892.64,"1,793.35",900.71
8-Feb-22,Tuesday,38176.1,38222.1,37319.05,38028.45,37995.45,2.42,0.16,-0.39,0.39,0.48,0.48,"-1,967.89","1,115.00",-852.89
7-Feb-22,Monday,38592.05,38837.55,37802.7,37995.45,38789.35,2.74,0.58,-1.55,1.55,-0.51,0.51,"-1,157.23","-1,376.49","-2,533.72"
4-Feb-22,Friday,39128,39278.6,38562.6,38789.35,39010,1.86,0.47,-0.87,0.87,0.30,0.30,"-2,267.86",621.98,"-1,645.88"
3-Feb-22,Thursday,39255.7,39424.85,38861.15,39010,39330.5,1.45,0.44,-0.63,0.63,-0.19,0.19,"-1,597.54",-370.58,"-1,968.12"
2-Feb-22,Wednesday,38841.55,39386.6,38752.65,39330.5,38505.5,1.64,0.77,1.26,1.26,0.87,0.87,-183.6,425.96,242.36
1-Feb-22,Tuesday,38460.45,38802.7,37690.6,38505.5,37975.35,2.95,0.04,0.12,0.12,1.28,1.28,-21.79,"1,597.70","1,575.91"
31-Jan-22,Monday,38091.8,38217.25,37647.85,37975.35,37689.4,1.51,0.20,-0.31,0.31,1.07,1.07,"-3,624.48","3,648.65",24.17
28-Jan-22,Friday,38246.6,38421.7,37581.5,37689.4,37982.1,2.24,0.66,-1.46,1.46,0.70,0.70,"-5,045.34","3,358.67","-1,686.67"
27-Jan-22,Thursday,37058.2,38147.65,37012.25,37982.1,37706.75,3.07,0.81,2.49,2.49,-1.72,1.72,"-6,266.75","2,881.32","-3,385.43"
25-Jan-22,Tuesday,36598.05,37788.8,36415.6,37706.75,36947.55,3.77,0.81,3.03,3.03,-0.95,0.95,"-7,094.48","4,534.53","-2,559.95"
24-Jan-22,Monday,37601.95,37694.7,36375.35,36947.55,37574.3,3.63,0.50,-1.74,1.74,0.07,0.07,"-3,751.58",74.88,"-3,676.70"
21-Jan-22,Friday,37522.35,37741,37224.25,37574.3,37850.85,1.39,0.10,0.14,0.14,-0.87,0.87,"-3,148.58",269.36,"-2,879.22"
20-Jan-22,Thursday,38106.1,38167.95,37591.85,37850.85,38041.35,1.53,0.44,-0.67,0.67,0.17,0.17,"-4,679.84",769.26,"-3,910.58"
19-Jan-22,Wednesday,38145.75,38330.5,37769.25,38041.35,38210.3,1.49,0.19,-0.27,0.27,-0.17,0.17,"-2,704.77",-195.07,"-2,899.84"
18-Jan-22,Tuesday,38337.4,38855.55,38095.4,38210.3,38216.15,2.00,0.17,-0.33,0.33,0.32,0.32,"-1,254.95",-220.2,"-1,475.15"
17-Jan-22,Monday,38212.55,38617.5,38138.25,38216.15,38370.4,1.26,0.01,0.01,0.01,-0.41,0.41,-855.47,-115.31,-970.78
14-Jan-22,Friday,38302.35,38448.05,38007.75,38370.4,38469.95,1.16,0.15,0.18,0.18,-0.44,0.44,"-1,598.20",371.41,"-1,226.79"
13-Jan-22,Thursday,38717.55,38717.55,38376.15,38469.95,38727.55,0.89,0.73,-0.64,0.64,-0.03,0.03,"-1,390.85","1,065.32",-325.53
12-Jan-22,Wednesday,38719.6,38851.45,38604.6,38727.55,38442.2,0.64,0.03,0.02,0.02,0.72,0.72,"-1,001.57","1,332.01",330.44
11-Jan-22,Tuesday,38370,38504.6,38031.75,38442.2,38347.9,1.24,0.15,0.19,0.19,0.06,0.06,111.91,378.74,490.65
10-Jan-22,Monday,37930.55,38400.35,37929.35,38347.9,37739.6,1.24,0.89,1.10,1.10,0.51,0.51,-124.23,481.55,357.32
7-Jan-22,Friday,37667.05,38134.85,37427.8,37739.6,37490.25,1.89,0.10,0.19,0.19,0.47,0.47,496.27,-115.66,380.61
6-Jan-22,Thursday,37242.55,37752.5,37058.45,37490.25,37695.9,1.87,0.36,0.67,0.67,-1.20,1.20,"-1,926.77",800.91,"-1,125.86"
5-Jan-22,Wednesday,36943.55,37862.4,36756.35,37695.9,36840.15,3.01,0.68,2.04,2.04,0.28,0.28,336.83,"1,271.95","1,608.78"
4-Jan-22,Tuesday,36551.25,36887.8,36374.4,36840.15,36421.9,1.41,0.56,0.79,0.79,0.36,0.36,"1,273.86",532.97,"1,806.83"
3-Jan-22,Monday,35585.2,36492.1,35526.6,36421.9,35481.7,2.72,0.87,2.35,2.35,0.29,0.29,902.64,803.11,1705.75
31-Dec-21,Friday,35114.4,35596.95,35113.75,35481.7,35063.6,1.38,0.76,1.05,1.05,0.14,0.14,575.39,"1,165.62","1,741.01"
30-Dec-21,Thursday,34977.65,35179.05,34751.25,35063.6,35045.4,1.23,0.20,0.25,0.25,-0.19,0.19,-986.32,577.74,-408.58
29-Dec-21,Wednesday,35168.85,35378.3,34890.8,35045.4,35183.8,1.40,0.25,-0.35,0.35,-0.04,0.04,-975.23,"1,006.93",31.70
28-Dec-21,Tuesday,35308.3,35352.4,35037.9,35183.8,35057.9,0.90,0.40,-0.35,0.35,0.71,0.71,207.31,567.47,774.78
27-Dec-21,Monday,34573.65,35143.7,34233,35057.9,34857.05,2.66,0.53,1.40,1.40,-0.81,0.81,"-1,038.25",955.79,-82.46
24-Dec-21,Friday,35282.2,35327.95,34583.4,34857.05,35191.15,2.15,0.57,-1.20,1.20,0.26,0.26,-715,-43.24,-758.24
23-Dec-21,Thursday,35350.5,35477.3,35046.25,35191.15,35029.5,1.23,0.37,-0.45,0.45,0.92,0.92,-271.59,"1,196.48",924.89
22-Dec-21,Wednesday,34865.25,35112.1,34687.6,35029.5,34607.85,1.22,0.39,0.47,0.47,0.74,0.74,-827.26,"1,593.41",766.15
21-Dec-21,Tuesday,34863.35,35050,34389.95,34607.85,34439.85,1.92,0.39,-0.73,0.73,1.23,1.23,"-1,209.82","1,404.89",195.07
20-Dec-21,Monday,35124.35,35231.1,34018.45,34439.85,35679.45,3.56,0.56,-1.95,1.95,-1.56,1.56,"-3,565.36","2,764.02",-801.34
17-Dec-21,Friday,36491.8,36544.55,35537.6,35679.45,36548.65,2.83,0.81,-2.23,2.23,-0.16,0.16,"-2,069.90","1,478.52",-591.38
16-Dec-21,Thursday,37092.95,37159.3,36385.75,36548.65,36789.55,2.13,0.70,-1.47,1.47,0.82,0.82,"-1,468.71","1,533.15",64.44
15-Dec-21,Wednesday,36929.5,37083.5,36743.2,36789.55,36893.95,0.93,0.41,-0.38,0.38,0.10,0.10,"-3,407.04","1,553.01","-1,854.03"
14-Dec-21,Tuesday,36778.95,37039.05,36545.4,36893.95,36925.25,1.35,0.23,0.31,0.31,-0.40,0.40,-763.18,425.43,-337.75
13-Dec-21,Monday,37358.2,37581.05,36861.9,36925.25,37105.65,1.95,0.60,-1.16,1.16,0.68,0.68,"-2,743.44","1,351.03","-1,392.41"
10-Dec-21,Friday,37083.15,37153.25,36824.4,37105.65,37082.45,0.89,0.07,0.06,0.06,0.00,0.00,"-1,092.40",386.63,-705.77
9-Dec-21,Thursday,37331.75,37397.55,36884.45,37082.45,37284.7,1.39,0.49,-0.67,0.67,0.13,0.13,"-1,585.55",782.84,-802.71
8-Dec-21,Wednesday,37052.75,37384.8,36905.15,37284.7,36618.4,1.30,0.48,0.63,0.63,1.19,1.19,-579.27,"1,735.50","1,156.23"
7-Dec-21,Tuesday,36086.95,36820.7,36013.95,36618.4,35735.9,2.24,0.66,1.47,1.47,0.98,0.98,"-2,584.97","2,605.81",20.84
6-Dec-21,Monday,36252.75,36344.55,35696.75,35735.9,36197.15,1.81,0.80,-1.43,1.43,0.15,0.15,"-3,361.28","1,701.56","-1,659.72"
3-Dec-21,Friday,36497.3,36844,36062.85,36197.15,36508.25,2.17,0.38,-0.82,0.82,-0.03,0.03,"-3,356.17","1,648.79","-1,707.38"
